,MODEL,DATASET,Sampling,ACCURACY,F1,RECALL,PRECISION,HAMMING_LOSS,TARGET
1085,GradientBoostingClassifier,datasets_removePonctuation,ORIGINAL,0.8602941176470589,0.8602941176470589,0.8602941176470589,0.8602941176470589,0.13970588235294118,PRODUTO
1086,RandomForestClassifier,datasets_removePonctuation,ORIGINAL,0.8855042016806722,0.8855042016806722,0.8855042016806722,0.8855042016806722,0.11449579831932773,PRODUTO
1087,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.917016806722689,0.917016806722689,0.917016806722689,0.917016806722689,0.08298319327731092,PRODUTO
1088,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,PRODUTO
1089,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.19957983193277312,PRODUTO
1090,CatBoostClassifier,datasets_removePonctuation,ORIGINAL,0.898109243697479,0.898109243697479,0.898109243697479,0.898109243697479,0.10189075630252101,PRODUTO
1091,VotingClassifier,datasets_removePonctuation,ORIGINAL,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.09033613445378151,PRODUTO
1092,KNeighborsClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8508403361344538,0.8508403361344538,0.8508403361344538,0.8508403361344538,0.14915966386554622,CONDICOESDERECEBIMENTO
1093,DecisionTreeClassifier,datasets_removePonctuation,UNDERSAMPLING,0.7794117647058824,0.7794117647058824,0.7794117647058824,0.7794117647058824,0.22058823529411764,CONDICOESDERECEBIMENTO
1094,SVC,datasets_removePonctuation,UNDERSAMPLING,0.9191176470588235,0.9191176470588235,0.9191176470588235,0.9191176470588235,0.08088235294117647,CONDICOESDERECEBIMENTO
1095,XGBClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8918067226890757,0.8918067226890757,0.8918067226890757,0.8918067226890757,0.10819327731092437,CONDICOESDERECEBIMENTO
1096,AdaBoostClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.11974789915966387,CONDICOESDERECEBIMENTO
1097,BaggingClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8623949579831933,0.8623949579831933,0.8623949579831933,0.8623949579831933,0.13760504201680673,CONDICOESDERECEBIMENTO
1098,GradientBoostingClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.11659663865546219,CONDICOESDERECEBIMENTO
1099,RandomForestClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.13550420168067226,CONDICOESDERECEBIMENTO
1100,MLPClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8350840336134454,0.8350840336134454,0.8350840336134454,0.8350840336134454,0.16491596638655462,CONDICOESDERECEBIMENTO
1101,MLPClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.1334033613445378,CONDICOESDERECEBIMENTO
1102,MLPClassifier,datasets_removePonctuation,UNDERSAMPLING,0.16596638655462184,0.16596638655462184,0.16596638655462184,0.16596638655462184,0.8340336134453782,CONDICOESDERECEBIMENTO
1103,CatBoostClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,CONDICOESDERECEBIMENTO
1104,VotingClassifier,datasets_removePonctuation,UNDERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,CONDICOESDERECEBIMENTO
1105,KNeighborsClassifier,datasets_removePonctuation,OVERSAMPLING,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.16071428571428573,CONDICOESDERECEBIMENTO
1106,DecisionTreeClassifier,datasets_removePonctuation,OVERSAMPLING,0.8623949579831933,0.8623949579831933,0.8623949579831933,0.8623949579831933,0.13760504201680673,CONDICOESDERECEBIMENTO
1107,SVC,datasets_removePonctuation,OVERSAMPLING,0.9180672268907563,0.9180672268907561,0.9180672268907563,0.9180672268907563,0.0819327731092437,CONDICOESDERECEBIMENTO
1108,XGBClassifier,datasets_removePonctuation,OVERSAMPLING,0.9191176470588235,0.9191176470588235,0.9191176470588235,0.9191176470588235,0.08088235294117647,CONDICOESDERECEBIMENTO
1109,AdaBoostClassifier,datasets_removePonctuation,OVERSAMPLING,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.0976890756302521,CONDICOESDERECEBIMENTO
1110,BaggingClassifier,datasets_removePonctuation,OVERSAMPLING,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,CONDICOESDERECEBIMENTO
1111,GradientBoostingClassifier,datasets_removePonctuation,OVERSAMPLING,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.09873949579831932,CONDICOESDERECEBIMENTO
1112,RandomForestClassifier,datasets_removePonctuation,OVERSAMPLING,0.907563025210084,0.907563025210084,0.907563025210084,0.907563025210084,0.09243697478991597,CONDICOESDERECEBIMENTO
1113,MLPClassifier,datasets_removePonctuation,OVERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,CONDICOESDERECEBIMENTO
1114,MLPClassifier,datasets_removePonctuation,OVERSAMPLING,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.08508403361344538,CONDICOESDERECEBIMENTO
1115,MLPClassifier,datasets_removePonctuation,OVERSAMPLING,0.8781512605042017,0.8781512605042017,0.8781512605042017,0.8781512605042017,0.12184873949579832,CONDICOESDERECEBIMENTO
1116,CatBoostClassifier,datasets_removePonctuation,OVERSAMPLING,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,CONDICOESDERECEBIMENTO
1117,VotingClassifier,datasets_removePonctuation,OVERSAMPLING,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.07563025210084033,CONDICOESDERECEBIMENTO
1118,KNeighborsClassifier,datasets_removePonctuation,ORIGINAL,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.1334033613445378,CONDICOESDERECEBIMENTO
1119,DecisionTreeClassifier,datasets_removePonctuation,ORIGINAL,0.8907563025210085,0.8907563025210086,0.8907563025210085,0.8907563025210085,0.1092436974789916,CONDICOESDERECEBIMENTO
1120,SVC,datasets_removePonctuation,ORIGINAL,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.09033613445378151,CONDICOESDERECEBIMENTO
1121,XGBClassifier,datasets_removePonctuation,ORIGINAL,0.917016806722689,0.917016806722689,0.917016806722689,0.917016806722689,0.08298319327731092,CONDICOESDERECEBIMENTO
1122,AdaBoostClassifier,datasets_removePonctuation,ORIGINAL,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,CONDICOESDERECEBIMENTO
1123,BaggingClassifier,datasets_removePonctuation,ORIGINAL,0.907563025210084,0.907563025210084,0.907563025210084,0.907563025210084,0.09243697478991597,CONDICOESDERECEBIMENTO
1124,GradientBoostingClassifier,datasets_removePonctuation,ORIGINAL,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,CONDICOESDERECEBIMENTO
1125,RandomForestClassifier,datasets_removePonctuation,ORIGINAL,0.9117647058823529,0.9117647058823528,0.9117647058823529,0.9117647058823529,0.08823529411764706,CONDICOESDERECEBIMENTO
1126,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.10084033613445378,CONDICOESDERECEBIMENTO
1127,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.08508403361344538,CONDICOESDERECEBIMENTO
1128,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.8340336134453782,0.8340336134453782,0.8340336134453782,0.8340336134453782,0.16596638655462184,CONDICOESDERECEBIMENTO
1129,CatBoostClassifier,datasets_removePonctuation,ORIGINAL,0.9191176470588235,0.9191176470588235,0.9191176470588235,0.9191176470588235,0.08088235294117647,CONDICOESDERECEBIMENTO
1130,VotingClassifier,datasets_removePonctuation,ORIGINAL,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.07142857142857142,CONDICOESDERECEBIMENTO
1131,KNeighborsClassifier,datasets_removePonctuation,UNDERSAMPLING,0.7846638655462185,0.7846638655462184,0.7846638655462185,0.7846638655462185,0.21533613445378152,ANUNCIO
1132,DecisionTreeClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8308823529411765,0.8308823529411766,0.8308823529411765,0.8308823529411765,0.16911764705882354,ANUNCIO
1133,SVC,datasets_removePonctuation,UNDERSAMPLING,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.07142857142857142,ANUNCIO
1134,XGBClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.12394957983193278,ANUNCIO
1135,AdaBoostClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.11974789915966387,ANUNCIO
1136,BaggingClassifier,datasets_removePonctuation,UNDERSAMPLING,0.9222689075630253,0.9222689075630253,0.9222689075630253,0.9222689075630253,0.07773109243697479,ANUNCIO
1137,GradientBoostingClassifier,datasets_removePonctuation,UNDERSAMPLING,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.0661764705882353,ANUNCIO
1138,RandomForestClassifier,datasets_removePonctuation,UNDERSAMPLING,0.875,0.875,0.875,0.875,0.125,ANUNCIO
1139,MLPClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8224789915966386,0.8224789915966386,0.8224789915966386,0.8224789915966386,0.17752100840336135,ANUNCIO
1140,MLPClassifier,datasets_removePonctuation,UNDERSAMPLING,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.12815126050420167,ANUNCIO
1141,MLPClassifier,datasets_removePonctuation,UNDERSAMPLING,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,ANUNCIO
1142,CatBoostClassifier,datasets_removePonctuation,UNDERSAMPLING,0.917016806722689,0.917016806722689,0.917016806722689,0.917016806722689,0.08298319327731092,ANUNCIO
1143,VotingClassifier,datasets_removePonctuation,UNDERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,ANUNCIO
1144,KNeighborsClassifier,datasets_removePonctuation,OVERSAMPLING,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.0976890756302521,ANUNCIO
1145,DecisionTreeClassifier,datasets_removePonctuation,OVERSAMPLING,0.9348739495798319,0.9348739495798319,0.9348739495798319,0.9348739495798319,0.06512605042016807,ANUNCIO
1146,SVC,datasets_removePonctuation,OVERSAMPLING,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ANUNCIO
1147,XGBClassifier,datasets_removePonctuation,OVERSAMPLING,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.031512605042016806,ANUNCIO
1148,AdaBoostClassifier,datasets_removePonctuation,OVERSAMPLING,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.04096638655462185,ANUNCIO
1149,BaggingClassifier,datasets_removePonctuation,OVERSAMPLING,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.04936974789915966,ANUNCIO
1150,GradientBoostingClassifier,datasets_removePonctuation,OVERSAMPLING,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ANUNCIO
1151,RandomForestClassifier,datasets_removePonctuation,OVERSAMPLING,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.05672268907563025,ANUNCIO
1152,MLPClassifier,datasets_removePonctuation,OVERSAMPLING,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ANUNCIO
1153,MLPClassifier,datasets_removePonctuation,OVERSAMPLING,0.9611344537815126,0.9611344537815126,0.9611344537815126,0.9611344537815126,0.038865546218487396,ANUNCIO
1154,MLPClassifier,datasets_removePonctuation,OVERSAMPLING,0.8539915966386554,0.8539915966386553,0.8539915966386554,0.8539915966386554,0.14600840336134455,ANUNCIO
1155,CatBoostClassifier,datasets_removePonctuation,OVERSAMPLING,0.9611344537815126,0.9611344537815126,0.9611344537815126,0.9611344537815126,0.038865546218487396,ANUNCIO
1156,VotingClassifier,datasets_removePonctuation,OVERSAMPLING,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.9737394957983193,0.026260504201680673,ANUNCIO
1157,KNeighborsClassifier,datasets_removePonctuation,ORIGINAL,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,ANUNCIO
1158,DecisionTreeClassifier,datasets_removePonctuation,ORIGINAL,0.9569327731092437,0.9569327731092437,0.9569327731092437,0.9569327731092437,0.0430672268907563,ANUNCIO
1159,SVC,datasets_removePonctuation,ORIGINAL,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.05042016806722689,ANUNCIO
1160,XGBClassifier,datasets_removePonctuation,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
1161,AdaBoostClassifier,datasets_removePonctuation,ORIGINAL,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,ANUNCIO
1162,BaggingClassifier,datasets_removePonctuation,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
1163,GradientBoostingClassifier,datasets_removePonctuation,ORIGINAL,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.03466386554621849,ANUNCIO
1164,RandomForestClassifier,datasets_removePonctuation,ORIGINAL,0.9569327731092437,0.9569327731092437,0.9569327731092437,0.9569327731092437,0.0430672268907563,ANUNCIO
1165,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ANUNCIO
1166,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
1167,MLPClassifier,datasets_removePonctuation,ORIGINAL,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,ANUNCIO
1168,CatBoostClassifier,datasets_removePonctuation,ORIGINAL,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.03361344537815126,ANUNCIO
1169,VotingClassifier,datasets_removePonctuation,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
1170,KNeighborsClassifier,datasets_removeStopwords,UNDERSAMPLING,0.8098739495798319,0.809873949579832,0.8098739495798319,0.8098739495798319,0.19012605042016806,ENTREGA
1171,DecisionTreeClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9317226890756303,0.9317226890756302,0.9317226890756303,0.9317226890756303,0.06827731092436974,ENTREGA
1172,SVC,datasets_removeStopwords,UNDERSAMPLING,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ENTREGA
1173,XGBClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.04411764705882353,ENTREGA
1174,AdaBoostClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9275210084033614,0.9275210084033614,0.9275210084033614,0.9275210084033614,0.07247899159663866,ENTREGA
1175,BaggingClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.05777310924369748,ENTREGA
1176,GradientBoostingClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9359243697478992,0.9359243697478992,0.9359243697478992,0.9359243697478992,0.06407563025210083,ENTREGA
1177,RandomForestClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.05672268907563025,ENTREGA
1178,MLPClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9117647058823529,0.9117647058823528,0.9117647058823529,0.9117647058823529,0.08823529411764706,ENTREGA
1179,MLPClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.0546218487394958,ENTREGA
1180,MLPClassifier,datasets_removeStopwords,UNDERSAMPLING,0.3130252100840336,0.3130252100840336,0.3130252100840336,0.3130252100840336,0.6869747899159664,ENTREGA
1181,CatBoostClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.0546218487394958,ENTREGA
1182,VotingClassifier,datasets_removeStopwords,UNDERSAMPLING,0.9569327731092437,0.9569327731092437,0.9569327731092437,0.9569327731092437,0.0430672268907563,ENTREGA
1183,KNeighborsClassifier,datasets_removeStopwords,OVERSAMPLING,0.7762605042016807,0.7762605042016806,0.7762605042016807,0.7762605042016807,0.22373949579831934,ENTREGA
1184,DecisionTreeClassifier,datasets_removeStopwords,OVERSAMPLING,0.9485294117647058,0.9485294117647058,0.9485294117647058,0.9485294117647058,0.051470588235294115,ENTREGA
1185,SVC,datasets_removeStopwords,OVERSAMPLING,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.037815126050420166,ENTREGA
1186,XGBClassifier,datasets_removeStopwords,OVERSAMPLING,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.037815126050420166,ENTREGA
1187,AdaBoostClassifier,datasets_removeStopwords,OVERSAMPLING,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.07142857142857142,ENTREGA
1188,BaggingClassifier,datasets_removeStopwords,OVERSAMPLING,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.9453781512605042,0.0546218487394958,ENTREGA
1189,GradientBoostingClassifier,datasets_removeStopwords,OVERSAMPLING,0.9401260504201681,0.9401260504201681,0.9401260504201681,0.9401260504201681,0.059873949579831935,ENTREGA
1190,RandomForestClassifier,datasets_removeStopwords,OVERSAMPLING,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.046218487394957986,ENTREGA
1191,MLPClassifier,datasets_removeStopwords,OVERSAMPLING,0.9317226890756303,0.9317226890756302,0.9317226890756303,0.9317226890756303,0.06827731092436974,ENTREGA
